1709,3368
2271,171
181,5050
3243,4437
3821,3937
1007,4712
7109,2269
1727,5963
3057,4226
4767,2227
943,5219
1233,1444
3563,918
2001,5906
7087,2685
3557,3216
4945,6577
6071,3644
3187,5994
3645,2520
921,935
2179,4568
4701,4661
881,1573
3181,3087
1415,6425
1535,1327
681,4221
4611,5391
1773,7031
2651,5965
5687,1631
2085,6509
1397,6611
5705,5903
5859,6306
4689,5145
4929,6397
4175,346
6405,1393
4183,1287
409,54
6525,501
2201,6970
4737,3949
5041,1277
927,4952
3361,6482
5245,3899
3995,5757
5389,5754
6101,1132
2681,5882
451,301
5301,7010
215,6389
6763,2941
967,3709
4639,6256
815,2912
799,3826
637,669
4445,4674
6727,6011
2605,5295
3831,79
3747,908
5471,5254
1383,2372
6077,6587
6921,6870
2011,3395
1229,6586
5393,5380
6111,4855
1843,6819
6867,5159
2147,5173
6595,5215
3491,2548
6701,2729
6213,5223
7029,7122
1149,1200
6329,3047
6281,3732
23,6941
1979,514
5599,1583
5349,4819
2435,250
1777,5440
257,2667
3375,6318
6255,1404
6033,4513
2943,2870
6631,4895
411,3808
6009,4555
963,5990
3687,1791
1529,339
4519,1617
1371,4017
1341,3362
6533,6568
5523,6729
5397,6968
253,6948
1747,4824
3745,364
2243,6452
7077,3025
607,5100
901,3134
5513,6129
3433,324
4601,5607
1601,6467
719,2330
3839,612
5577,4366
5671,5863
427,2306
6787,2635
2155,4773
2735,1391
6835,6508
2953,5395
5557,1297
277,5724
1775,5720
5515,4285
4917,2425
3403,1659
4699,5313
6659,6842
3065,6926
3815,6278
2273,3410
4981,4955
4151,3175
4329,5123
4527,5473
6365,3239
5415,6777
5887,4666
2799,1550
4861,6648
4873,5332
1161,5359
3489,6594
4227,4298
6765,2159
5051,5487
2849,5336
6449,6030
2535,2310
5045,70
593,6154
4265,1795
4073,5957
105,781
6403,6793
4833,133
1083,2700
1963,3697
3059,1896
4003,6194
1667,135
4375,1293
6901,5835
6169,1221
6029,1020
6853,5418
1275,1946
4335,2185
207,5761
2967,2324
4159,1778
6605,4992
93,6437
2721,5656
1749,6115
5385,6353
1017,3589
4735,2763
7,1339
6531,1296
1319,2726
5721,2220
1407,2793
1565,1096
3703,4902
6337,167
393,1692
5781,2996
197,2287
7043,1223
4791,5292
6409,2205
5017,2593
559,2291
5743,315
3983,1463
1603,4291
6279,545
5015,4027
4161,1641
2717,4418
5631,3919
4049,2650
1011,5609
441,5709
401,2907
3321,4770
2481,6938
5857,3279
4647,4395
6689,5896
2047,174
6045,6136
3847,6192
1643,6376
3631,1660
475,4497
4777,2212
5241,2756
6399,6143
2901,5486
3315,5340
1527,2838
6181,1321
6269,10
3893,3875
2119,2794
5269,5884
5697,2023
6943,3720
787,5828
6265,4261
2143,6559
5225,1171
3043,2928
2781,5529
6993,2494
6193,4457
6475,3075
5685,2542
449,1261
4245,2133
4389,452
6925,3267
2041,564
2731,2921
1081,2279
653,335
3173,6054
523,6225
999,4649
3599,6994
5069,214
1063,3951
3801,3467
5779,3840
6855,110
2181,6350
4171,4629
2303,3439
4501,4960
1441,305
6465,5841
2131,4458
3037,6843
5035,6946
5995,1854
3269,2552
4479,6991
137,3841
2825,6453
6325,5925
1679,3479
109,1492
3425,582
6883,4129
2391,2988
4191,4839
223,549
3471,630
6845,5064
5155,4357
2919,4347
2065,4920
2887,6871
5165,2938
1491,586
4793,1842
4485,5573
3773,1957
6705,5318
949,7125
1041,3890
485,6928
6931,4341
233,1232
6733,2007
6623,6895
147,6360
4775,3955
1445,3261
6955,1247
4281,4340
5969,7034
4287,4963
3661,3234
577,6710
2323,4465
2397,3356
5973,2841
4711,6645
1165,6920
5307,186
1825,3843
6221,2063
397,6493
3969,5244
6859,5450
3071,4131
3379,5849
2495,4541
2213,4486
1347,3891
567,2055
5815,1070
5669,2101
1009,3432
689,3741
7003,4045
4053,5652
5991,648
4213,4013
5947,4065
733,1823
1723,3174
211,3077
1015,1392
6027,4788
6441,6506
5185,5143
5999,6379
2503,4744
2899,326
3097,6204
6315,6104
5715,3161
4887,3282
3103,678
615,2834
6081,4490
3225,5518
2215,5414
1461,804
6629,606
6723,5005
75,2440
5361,4188
1335,5460
4133,5156
5683,2408
5463,2703
535,4540
5931,3335
5163,2415
5979,4781
2339,3966
3231,6026
1427,5569
553,5432
2599,3287
4723,283
7037,5299
4579,2370
4935,6246
6001,4714
705,2816
6873,4099
7119,3322
4561,2944
563,2740
43,2022
3561,6575
3453,5912
7121,1422
5189,1838
1835,6295
433,3348
7055,3539
2381,6094
4001,2766
309,1969
859,4879
3005,5739
5345,6639
2029,2985
1357,6764
1869,6330
4143,5777
5085,347
6019,2905
1085,898
4199,6141
2775,4595
2833,2253
6023,5819
5639,701
2997,6781
1169,5026
725,5335
2817,6108
2719,2245
4195,4706
5489,1328
3763,6983
3237,6837
7105,5004
6091,319
3699,4746
1103,7092
4487,3054
6821,163
