4629940,11127843
3030530,10409540
1741790,9261678
125390,9588150
5568030,5568013
5971810,5971811
9123930,496131
707020,525718
1837990,9422971
5598430,5598431
5662790,5674881
1444820,3166336
3562210,509267
4022920,10054725
8778900,1351549
10371590,10371591
1446630,9165234
492730,9529008
961080,8990739
66570,8789348
1116990,9116656
4042850,5371954
3052220,10467988
485910,9292186
1050810,10209782
5570940,10427322
5063040,10329910
376660,9770212
393540,9447650
1454310,9169363
3016180,3016199
962120,3643206
476140,10421922
4097390,10484164
3497580,9921304
4799920,9486564
5596720,10447320
509810,10229991
1100030,10044602
570430,11217880
3219370,3219379
281210,5042067
869230,1958461
658310,9190895
4682130,10182295
4575910,10169712
8595050,6921105
2716310,4622251
8874350,836540
7307210,7427102
7312200,77830
4870210,10252702
7644680,11306458
3609960,7428723
590490,9839246
2692450,9629614
4123380,206738
8810300,119618
2092980,78684
1157530,9067130
2926420,9816330
1112550,2349367
8722940,149185
1576000,9717278
452290,9904499
6869430,11129170
7443980,7443986
3576030,9955487
4807420,10218310
3172560,442206
4893110,265089
3112740,10372236
503350,10986547
4503740,10338598
1378240,98534
2924920,9798152
2941080,10321211
5645970,9309640
4574000,4574005
23180,1160262
89350,8805379
729080,10500655
3169370,5588161
4970470,10277271
3350880,3086621
518170,8939360
1661610,9233127
225090,9176862
10228480,507033
80160,8794111
6176670,7102252
2460,3885251
4533290,10138711
7261900,11272909
1873250,9311525
861120,7482464
3396230,10045962
1983970,1983971
653300,9101960
810,6738930
1124880,9148785
4706280,2666995
869290,991866
9190640,1542616
1608330,9617118
1768920,9270369
1170570,9169496
8765260,10494415
23080,8844055
2259910,690371
513590,5407523
2372680,10246391
2704340,738924
601380,8911097
3623050,10300243
3562250,3562251
4952860,10264297
8577490,8584953
494980,9536136
4565260,9367530
4749940,10484412
43390,9013688
4657320,3327366
4798590,10213171
499500,10933969
1513980,619395
644940,9808275
4953310,10264991
149210,2272013
47310,2167484
5353670,10343102
8827020,6891942
8766430,1439404
1537500,10914629
4721690,10198196
5768340,10491333
4014520,4746454
63190,9768746
1229100,9089491
3998260,2942378
7432070,10392081
404910,9443629
1610850,6129892
836830,9156912
853530,9797601
1849050,10649862
480640,9681780
4853120,4853119
548090,11049818
2924740,7458626
507480,10083454
1334900,7342123
847300,9289146
8767180,7315489
3609280,10483148
3619830,9995358
5952310,5824166
475220,9137258
3169490,9061480
2535360,9573698
2941770,5600735
8767520,7444759
217160,4694029
1082100,40415
130050,190938
3501910,9925598
444240,508396
2945940,10244935
985560,9407386
3175930,1905467
5418190,10384878
4330540,2344946
2934960,10156623
5743620,4951326
1680210,9243197
5047740,10488970
3585830,7279647
36720,3883531
5372230,5372231
3920140,10035037
212830,10590907
4674180,1743972
152240,9380858
2075890,11035604
8764400,7314690
491910,9084805
160610,11129297
449380,8879256
2699410,9631755
849840,9038181
3490380,8781101
422720,10431172
1132740,9134959
576780,10505627
3059260,1038984
10350440,10350439
116660,10499594
2035550,9810316
500320,1822083
150630,10866148
220490,483782
2391250,2391251
693260,9357553
3687890,11055857
6602690,10604349
1491230,9183447
4977190,10284294
5956470,10546357
3024760,9749149
468110,10281521
828140,9356883
701310,9521803
9195070,873149
4431490,4423524
855700,10926176
517350,10177210
2939760,10447726
228280,5197999
891570,8964965
1690570,9645487
8777290,4582072
2632270,8580095
8683200,655687
131960,10075970
5565830,10423228
505080,8775049
879240,3020442
422130,9703763
797150,10500981
2121880,9409147
233860,233837
5973030,10558830
3145110,3145141
5748690,10473776
4839660,10235231
1514150,10864691
9440470,8579277
1496150,7509311
1988750,1988749
7423010,7423011
2756640,10456012
5561170,5561171
798770,4153651
508070,10506590
3010960,9743433
40590,40579
834650,9370888
503660,9650800
2823340,10567213
9101890,9101893
62850,8800896
1774360,1774362
503930,10428973
5752390,10477669
504900,10304779
225080,8835760
8764440,10559765
867780,8765344
845990,7056881
442250,8875517
286880,9142409
2288780,10261500
866380,2973350
266470,11162680
7622800,11058066
16890,9699446
89940,9418138
5984940,10569183
2471600,9543918
2958410,10743245
42540,4159143
8839950,873278
4176430,4176443
2529990,2529934
422590,9565015
1783160,2772710
7445980,10878985
5041140,10321688
1325700,9123852
2374850,1553890
873090,9644162
855480,7469567
2953460,9714709
4720610,4720612
150170,8894766
2634130,2634133
3362380,4585621
2942200,10237663
937430,8981321
676940,11301699
3485300,9912231
268540,2661516
691860,1365522
2136930,9417371
1799650,10268695
3204190,9820839
134520,5602025
841970,9279475
2818550,10225909
671020,10393033
1009970,11048333
683550,3129128
4847950,4847954
1012260,9009573
828010,10067730
7440990,7440991
824730,10289041
8797630,888678
3347670,9880271
5829440,5829441
1431230,1431232
1301320,9103364
1146270,1146227
2938720,3277502
1723050,9257570
399800,8866825
1193090,10990019
5828300,5828301
3168160,3168161
6791740,125087
879300,9128734
194160,8820013
3392540,2938509
8867770,1131284
4838240,4838236
151530,2042319
4756320,5766756
5966880,10552187
231150,9564225
69350,9427289
691910,9850995
107790,9580152
852140,9074202
4523570,10134380
1671350,9997906
5585100,29897
1042950,10181945
535320,9393333
295000,6936288
1035650,1035649
5890,33975
5355010,1298738
151300,9667580
2099040,10456402
3604100,10199260
4404560,11037185
907250,8972387
8895950,5580602
5538070,3244303
4074940,5948859
510180,10443253
149260,9012739
1765430,1765431
4533540,4022861
4533400,10138788
494580,10949861
4163520,8762952
5752410,5752411
2944890,10380751
2636330,8923306
7869490,5780251
569310,11273098
3903470,3903381
4157930,4157925
748920,8958848
1779180,9275621
402050,9681254
1482770,102835
116240,8808651
1141410,9062332
6820150,4840756
1843310,1968047
47640,1461104
3926690,3293995
9166420,840613
10108630,4451297
8776240,10204595
850800,2358105
699760,10442116
921550,921566
2357930,9500907
828650,9355202
8777130,826853
892380,8965864
3886960,9975852
2077300,9386851
4443580,10104666
5566220,7916269
5747190,5747187
2826880,10104648
2636120,9606245
8850750,4520187
697480,11046220
5741040,10467602
138270,4449344
1939050,1939055
189180,8865385
2602120,10124230
4530,9791146
422570,10381616
9652880,4065148
4554010,4554013
4512810,4512811
2702840,9632888
865200,9436767
2663720,2928235
867880,8984689
2927380,9824571
1952290,9333436
953240,3168425
7445330,10937100
5969620,10554465
3620680,10876854
637230,9240239
1029300,10262641
6743330,151713
4291940,10357490
2944330,1487576
1741030,9260913
2933550,5381994
503630,7264810
1207260,8781122
1050670,9029362
3489210,9997351
3360320,3633915
658400,9671801
4568960,4212756
3585760,3585761
1451210,9166995
937240,8981204
828540,9250548
869550,9830034
693090,2537206
506230,10080325
2110380,9403593
4978010,10285746
636450,9165194
832880,9568626
495110,10954665
4123750,11058377
852840,9190300
23170,3998580
10337660,5346448
4993360,10300451
7432840,10852937
7473030,7473031
4365000,9847590
3319050,9899484
5049010,5049011
653760,9101859
537000,8893902
9092530,1815426
5947880,5947881
7291910,10773464
4979270,10286362
21360,5064141
1748270,4572113
428930,9934910
8815670,5744110
7071760,8373528
321760,10352139
2488960,9554279
4011620,10032175
3895830,6068948
21230,21238
1830370,9296718
1439040,9160517
77870,9014424
7505670,10980077
1267230,10546927
3435150,1564140
188290,10432846
516470,9874021
142490,8893800
2757610,3205230
7423800,10830635
516330,9873669
3490800,9981361
1286580,9099138
698260,2362637
422790,9430679
1657320,1657322
149550,10860465
7541650,1668648
45260,7550890
5351150,5522276
1859690,892780
3615910,10490379
3506790,481531
4880580,10479090
2940500,10376070
689380,4808337
5966170,10551098
2098180,7044018
991060,9426803
1128710,9747132
3899640,5486286
505850,4552289
9344230,4574738
10438200,9269239
2067100,9381808
7434300,7434287
5363800,5363802
2748960,9688225
2420500,701119
4024420,10989742
7441410,7441411
5007880,10311718
471430,9528074
1690270,11310753
4457240,1415381
4235530,488326
117730,9736393
2516360,9560332
512330,9956342
8363600,11171038
2506610,150839
4583840,10176364
1865030,10495886
3957000,4089094
7449600,601285
4329970,10098727
477770,9258601
3271430,3271476
8703840,914361
880260,4535827
5519010,10399273
5767770,10490942
152710,9374942
1161610,9068978
5980260,10563273
2340160,10475160
5717750,10464369
10042960,4157849
2066460,9437108
560270,9082744
861620,1288428
4156260,10041683
4287540,4976631
236240,11034081
407260,9038249
34230,379322
1685230,10854852
492620,10940597
100720,2786987
1360800,11043454
877230,748557
7493600,10957753
1854770,1045253
1222420,3638949
619130,1849189
145360,10843092
3387280,10675241
5356850,10345409
3488850,3488856
4703830,4700717
154400,866345
3885210,9973497
4004940,3295071
2594340,9585669
821980,10353192
7437350,7437346
4283000,4283001
2418290,9524371
447480,8878560
72050,148454
855670,2133899
5970740,10555986
1324580,9485421
11301810,8220204
4504380,10119221
739290,548678
59080,9006505
899500,10087075
23400,8838107
4210320,4210390
3310230,9877963
5739340,10466393
4243140,8877986
5686890,10856698
483140,10886589
7453280,10898908
903250,9233649
226970,499808
154890,3231302
84460,5135010
87810,10011321
3280980,9865459
514650,10460035
58320,11240169
1131060,10094439
4392020,3422987
492640,9627191
6539890,10578303
1613890,2926802
4846430,9740676
8782270,3469652
5409580,5409581
1317250,14573
3925650,9998165
4377650,5044937
3219050,9827655
1040050,5383798
512220,10030802
4848020,10241327
1175520,9073306
149350,456934
4531410,10136454
1563870,9202278
3420,4963199
45600,257813
57010,9035944
2707340,9635715
5050260,23600
7140510,10421664
10129000,4241360
5364320,10351746
7011590,7423580
696210,2398076
2431420,9926647
8218510,10876215
14590,9209523
452300,8842071
1936110,9326187
499240,10968967
888950,9524323
3579730,3579744
849430,9401088
887870,4557346
5580110,10554065
4711210,10407422
454340,9157638
9613920,780318
2041250,9368258
673070,9758424
5413080,2529533
2946200,9965581
879490,10514862
908310,8972693
3610110,10555918
5661860,3171279
4817070,2852084
3025450,7487237
510230,9935598
1171240,10171528
3006140,10217131
67900,10022415
495370,9434439
4578680,9115439
4517050,4517051
3409880,9885758
4303900,5063325
4798320,4798321
388100,77960
7445510,7445511
1474000,10478702
5569640,10426495
692620,4995167
7471260,10931816
6624360,10651229
1817940,9752141
3888570,3887000
1556430,3019988
222110,11242811
1299780,774657
3579050,9957184
2628660,10504278
3318770,10040736
5767120,5767121
3168520,9808931
1369610,9459379
5382330,10361194
9818220,1278081
7691800,11071821
2784690,2784671
1127480,9603173
1656760,10549531
3586610,9965062
861290,9633059
4386440,3948697
492390,492323
4684610,10182555
695240,1643164
8787080,2641918
1663750,3498312
8898930,552751
879070,2773422
22910,9443516
7063680,11201791
2376850,9509483
469590,3476012
6594030,7442372
3112760,4851967
476120,10562463
5008120,10311809
9172040,5337398
693950,9263097
91300,8931881
5402920,10374544
538680,2091874
421850,9371767
135300,9668079
528580,2322597
132860,9634163
33970,11143399
380400,378975
153040,9404653
4500720,10116876
875730,9240513
3430320,9891044
8219670,2149560
516930,10383453
503440,9713681
2912210,4963659
8768890,2249611
3493460,9916653
193490,9382939
5370920,10354888
879700,10075558
101640,9348582
1819360,666416
2129730,9413512
1682260,1682261
4177690,10052622
2946270,10175630
1617670,2933366
145590,189553
738380,8186736
8889880,149597
4845070,10238443
5754610,10479936
198480,9460137
281690,11107869
22210,9377448
5745350,10470919
422920,10015853
2006300,9359959
146640,10840210
1678220,10625914
10420560,10420561
2395530,9518094
1877680,9986085
1101870,10273757
864660,1783276
8981810,938076
481340,10879566
1554650,7400838
216260,8829502
2720430,9640867
2620500,9597036
1104970,10554699
1358950,39000
40420,187614
1166230,4617
464220,5748684
4579540,2551136
3620460,10297928
3103860,4970925
922980,8983164
9550460,2707174
4183950,10556902
270950,10331780
4011610,4011612
114830,9152828
1356500,1356482
2071410,2071421
2185400,9428346
4953570,10265396
884980,5000204
4986770,10294210
10197970,10197971
619620,9669402
2908230,9711394
5590260,5590261
9808930,7101451
1356020,4996600
4227540,4226577
12870,3511832
377890,896438
4583910,10176463
9286580,9286581
5783450,5783451
216610,4844535
8774200,4979129
648340,8927652
6593910,10878755
1210740,9275618
155480,2496121
5741250,9469424
4164070,10107048
1131860,10314286
1541170,1541171
1704880,252244
4412100,682095
5187070,10565180
712430,9488958
481440,10879764
9485990,186380
3504440,9927745
857890,8822574
4367100,9376169
189310,9934080
2262230,2262231
1883550,10405624
2021300,142816
1759670,10406172
7085590,10728990
3599400,10901122
5909960,14765
4149420,10271446
4011600,10032155
3482800,9910228
2830700,9682055
7301360,7413755
921880,921887
2602270,10879876
2246760,9443975
8825170,1463811
22200,9509950
76490,8792972
1265910,10340900
10958220,495846
4302370,4576736
690470,3935174
636640,11131784
693790,9478843
152980,2318842
56880,1491444
505720,10306439
1814350,10500964
1962870,9888522
2362390,9503647
635660,8922488
2928430,9737513
3501260,9925335
4725660,11223670
7427870,7427861
25940,10650780
216820,1424
1559290,5585360
2762130,968402
2907140,9711150
1558410,10120348
465560,9178289
3587700,9966052
2620340,2620269
4286720,10820948
7473650,7473651
12500,7431902
476840,9566695
5710400,10463191
1824160,9292886
145880,10831661
3229370,9835899
440050,8873658
950860,8986197
3103200,9778852
501530,10979825
839860,10323392
86690,9966020
129670,3228611
516590,4005047
1781700,2609307
3625680,10900750
1575240,9209204
1048540,10991487
4561590,4561593
1102910,9975868
3990460,10230842
9792770,246663
5336000,10335314
5962660,10549069
4512200,4512176
9852630,3264620
8622430,6898640
148380,9005755
2660200,10427877
490650,10929722
9402080,641624
70180,70200
1486680,9934220
700890,9874659
1141920,9433402
2889530,10973978
739270,2061065
455880,889134
489080,9535066
846210,9286733
2945440,10243406
255000,1863285
838080,9270566
904810,692347
5336690,10335940
2938010,10230862
2510860,916751
1048060,9520729
105730,490539
879900,5744879
9034690,469246
2203870,9434431
2929910,9835986
5591910,10442352
884870,4553882
478690,10871220
724740,11174004
2750510,9692433
1779090,10035532
2361630,9667801
534650,534656
2426280,689629
4152580,10039034
4726230,7643585
1128840,9629434
4295210,9376665
5563720,3918255
153080,8815504
117690,6891897
7502970,10973100
458380,9592385
1385940,5783700
4260,2862246
2903210,10373758
3886080,10293931
694230,9127463
71630,3367826
9067810,518060
406190,10367458
3002790,9816757
2964420,2964423
9180390,8444578
5359890,10349185
9027400,5116075
268880,9089675
674840,585131
4392320,10100593
695330,10096260
15670,9832590
119470,412258
2203190,9434311
1750770,9265071
151010,9604646
603570,11049146
3896350,9979859
485000,7452415
2942400,9868475
4884630,10462335
798130,10396314
406290,2601128
2259970,2963155
1950370,10274620
2401500,10667112
543160,10017011
7098920,8596117
264640,8950545
188360,10217554
637660,9579128
150180,3051482
8795280,2290307
2741050,9752714
7520970,10996869
2172810,9988045
60710,10822874
5047910,11049344
70630,1988073
2728770,9971177
6594310,259483
4195340,3627372
468890,10826380
5988080,5987907
3032600,10093277
1234500,9091805
3995260,8296041
4196720,10692709
59360,11239040
551840,9755277
575620,10304420
2399010,9520486
4699530,11219373
7469760,10928603
1937200,11020945
7571970,5361146
2935590,4246393
412200,9581180
241800,2340875
7427960,7307413
5980,2421022
3592960,3592961
5750110,4125828
1889880,5541979
503680,9452589
1871720,2607497
1917020,3092178
3883670,6255697
493430,10945629
939700,8983177
7028460,8595425
150080,1383819
954700,664239
1301300,1301319
696680,9639009
23120,10432596
975730,11249619
3627980,10497747
3286620,3286624
781140,21904
22610,921571
8776190,3607410
478980,10137365
2818820,9675361
679500,8936500
2510730,10427686
2284660,2284662
1387890,10494260
150590,9666371
1326060,10922491
4296940,10962004
878090,9813176
7826560,7826561
695940,9795158
9480030,3294840
691540,9811966
3274280,2675087
5987640,10571550
2177080,5619144
1972540,9345138
616050,8801071
4280690,10096142
3271020,3271027
2890520,5362603
2177660,2281400
257810,8811243
8766800,596784
1918870,10517915
858250,9315615
482000,635104
714290,9879841
3621080,10428430
833080,9470555
4706650,10188642
1006000,9245153
512540,10169005
2927260,10968890
1960670,10888823
4722430,10198563
6792530,3615285
19500,5286786
2782300,9655479
850430,9070611
22440,10159092
430530,9402018
785990,9479176
4505820,10120586
1169420,9071997
2321640,10279678
8867370,1139376
395850,395848
2811600,10630308
161090,10100911
154100,990631
506380,3513025
10411810,3263566
603850,8912458
6894550,6894560
2289670,10097204
4979970,4979981
576590,8763297
883880,9804435
8922690,701702
2721920,2721930
2925570,9805339
861990,9818051
836410,10138600
698160,9641036
7414750,8850841
149330,9661886
5587130,10436972
8878960,3142371
1752870,9265337
2788580,2788596
5899020,10532603
700540,5600482
1224080,837115
9066790,885048
617070,10951779
8626330,11240518
3117410,10162315
3318470,9878111
867110,9333821
130500,9401893
1899090,9775045
868770,9736594
495300,928246
5552990,10414873
2943930,8787210
1741770,9261642
1311700,1311702
192350,9401219
4240740,10080480
861130,905543
3222350,3222353
505740,10151330
2705170,913697
635550,9656830
4680000,11206649
7104770,11260060
4288230,4518480
4212590,10738774
2465020,10487844
802380,9318932
2048120,2360414
4728190,10200862
4855430,10250746
866690,1642844
668220,9297704
936170,510738
3494010,9917092
1758330,10596036
3925310,9997866
1897640,7556235
20040,9470848
5972000,10557444
244980,8890832
8763510,863502
1050,3059565
685450,8940019
1966530,9443538
3989620,3989618
3246060,1732273
95310,536850
3922770,9994610
1023970,9017262
2485460,9929502
466260,10476814
5206320,10866802
4717910,10194930
4359380,10488343
2945660,10456641
858280,1236773
4830330,2481494
1844150,9969969
5533380,10407511
628500,10764930
9083910,9820735
7961870,11105202
692390,9752966
127970,823522
3478220,3478221
4289010,5561590
177290,9437801
1053400,10086349
693830,9768836
264760,9389413
3918060,10582579
635330,9482849
880060,10075719
4458900,10114254
5536950,10410739
484210,9354257
5008190,10311853
798550,9462008
1837740,9300825
571320,256297
451030,8880547
1054170,10450509
390220,10929925
471670,10840157
5519660,10400195
48050,11127481
619420,9211415
7507310,7507311
843870,9491460
3050180,9753370
2674220,9621249
4661480,9930700
594710,8909442
4980420,10288518
225500,8835936
1933870,10225714
872320,9236570
6893820,10664376
514840,10168221
7099850,10720213
1647070,9230248
611950,10104373
2687450,3323232
13240,1123501
3570400,4064834
8767290,2942668
725020,8943514
373870,64352
4851690,10246594
2559150,2559153
887200,10506047
8933420,660606
486540,260739
2169240,10388559
4213100,9688072
547430,63494
1953450,387886
2172710,9911321
2788570,9660201
152450,9123478
4878080,8828828
4531650,4531647
4126760,10300234
1001830,9004234
4349150,434617
1724340,3996174
5848530,8546306
57690,9789130
1037870,1037866
450610,9005733
6898290,10732861
248440,9723334
2130990,9414393
4168440,471197
106760,3671181
123300,10196728
2292800,9473410
8770880,719380
14230,8960619
485280,7453255
882040,10431394
414940,9321396
1664800,8921027
2894530,10259150
3229630,9836134
1045100,9027204
780010,9274397
422670,9745540
3093630,1823982
31580,10421412
2944150,10379845
875290,9123682
7504240,2709723
440150,440057
1762330,9029843
1557380,1557390
20290,9259912
2696560,9630890
8692380,9262117
2711130,9637782
4247780,10086458
8859450,259174
188090,9123685
4684970,10270772
427700,10523644
4993510,8832048
5600740,10451811
4900070,10955748
2084570,16392
876580,8999608
4794250,10208307
485250,449402
6632750,6632734
4849290,4849287
5060680,5060681
8591240,11227402
9339960,1963507
8868190,82227
875320,1352562
2128240,8794941
1918170,7306404
5030540,9570107
2208260,9437770
1740290,9288357
10091220,2938499
7591510,11040495
2377420,8289237
2893950,9707349
3044870,2934765
2046860,2045706
881520,10077194
560600,10944246
1107960,9987929
5331370,10331188
4229070,10075274
10421810,844938
3586060,9964588
1100000,682979
550210,10447598
7048940,1670674
38760,9782908
2455390,10033697
8769930,5975222
7372320,370800
132180,77968
2937290,10316139
2340,10724212
613780,1873946
2147840,10015984
1250560,10361555
5620610,5620612
387920,5536033
700340,10020439
8806550,488088
103100,749058
7305340,10821001
860640,2440681
1782680,1544438
5752000,5752001
524040,7239047
10483080,10483081
2929230,9740189
61760,1783716
7303770,11314240
2935460,4825217
1784770,9517280
3886890,9975793
7441870,10871366
992220,992155
9352530,1982070
3151370,9899592
11096040,11096041
8797660,3993920
948630,11104666
68650,9961039
6788660,10643604
471250,10837701
2939200,5036586
1333650,4699087
439880,1001083
5354480,5354481
749000,8958908
3066880,10496539
695790,9072594
2944870,10242765
170690,10446240
10305240,10305241
1790400,8820781
706120,9506978
2104490,4984648
621050,9314694
610160,92378
1389980,9146081
2057110,2619104
951930,10772347
882850,9339362
22310,1074638
606200,606219
4806130,10217442
1282490,2870975
8217900,10840518
487540,8947535
3999070,10024137
1597800,9315661
2618570,10864385
1627710,10721189
2815970,9719461
883060,8828135
2937960,9860744
10814840,139250
1082700,1082702
1760740,10476217
662910,9516952
1948210,3010162
938050,938051
2932980,10003905
1069180,2008075
454290,454175
1303530,9104508
1206910,2595735
4208250,10062892
120830,63723
2940050,10319475
1188750,1188754
2940230,9865465
1114850,7470667
5411400,5411401
319750,9713513
10875810,7444155
5365440,5365436
470530,9707368
144420,9307488
218530,9838193
4286790,10479072
7999510,5351067
34050,9646925
2638020,452488
63130,9382588
1018120,9014303
2817110,2817113
510280,10039307
30240,7436815
1896620,9314700
1078560,9374866
843500,635786
610390,8914360
1194300,10352780
4171580,4171581
2675260,2675248
52280,9980918
471100,10835794
5337070,2260859
4458740,4458742
3918850,9992668
849980,9114345
2426850,10048273
442650,11092315
3561290,9945159
2939240,10016809
737420,3932433
2609860,9592090
3305950,8600981
420790,9092291
2048200,2048201
3020900,10786527
11072330,7691922
226420,9402310
5973570,10559596
1393320,23166
855590,2417566
4799590,10213922
68040,9659291
1576610,594338
1159180,1159181
6898230,11238926
1022190,121152
3910320,9339862
5590100,5590101
517680,4002562
22030,2787271
4980780,679180
1785890,1107391
5359900,5359903
872350,9643385
2953450,9714707
692380,9319364
2714890,865077
868500,9112467
989710,9761576
5354470,10343850
3368110,9882683
8130,100335
793400,10475969
872650,968526
128430,491551
44680,10348727
1159140,130555
1636750,9313982
8794310,4586435
947870,9920571
3911170,3471236
4800060,5757749
4246340,953328
9668760,407778
3893610,3893611
7429200,10843573
1849480,11189319
8526840,877497
4788540,10203725
291560,9792744
3911640,9987384
5374700,10357497
1027400,1027399
9041360,2102564
478590,9669107
5775540,2932205
2940060,10375140
658190,8972686
98890,3440686
2043570,9369769
5332330,10331841
1017190,9014063
847770,10900245
1862140,9869439
437850,10442819
276820,8937097
5336910,11204057
3613210,9231446
2066260,9381579
4001050,10025325
62120,187563
5943980,10536196
8778630,1325688
3306900,9877361
4209000,10063863
7492110,10985796
128790,1381219
3572830,3572835
1746300,9983998
2931810,9745573
187420,9258556
1010410,1010411
811640,9330228
4112600,3671633
3402280,11139673
8768750,15553
10678270,6927750
5987810,10571697
2051470,9373195
1562730,9201965
603450,9771086
741750,8953400
694130,9600149
2839260,9689515
31940,2962989
290280,251050
600430,600420
2492980,9554726
4279410,10335240
2728910,5533935
487930,9609395
7475090,10936186
8777940,462595
825430,9003981
692180,9355459
13520,7458497
2366750,9505537
5617490,9788274
4269620,4209618
9347930,2620351
600080,9028916
923320,8975918
935970,8979860
2869360,9802723
261860,9404649
44210,8783043
5598090,3035291
2887810,9705059
62450,8786958
857330,2145187
79790,9619181
7527060,8755574
512110,10517488
2457750,9536685
2716400,10347651
5746070,10471562
7692510,11072962
4796900,4796901
2476910,2476903
5747380,10472822
861400,739038
3494480,9917436
8764640,9598535
5710200,10463151
5382310,5382311
4562650,1048312
512470,10528744
2127300,9412305
2900030,2742309
4530970,10135871
62660,589898
3004540,9741426
8394050,8394056
10480310,4353288
3036250,10959654
8826820,4376680
9043500,2239152
1346940,10012905
1957960,1957961
9681940,9681941
2940150,9258576
10201860,9154637
2292300,9473192
3240960,1123649
3649090,10452802
4387010,4287172
854450,9605853
5409010,5811401
4039620,11092309
5372240,5372239
8763230,148604
150200,8894895
197180,9723963
10427430,5238790
8766520,3126547
3561800,10228571
1544600,1544627
4279210,10094969
1012010,9947916
127050,8811535
1160800,9068668
8766480,1128846
18770,9153937
654630,1543332
705880,9756788
444720,55035
226600,10883885
2946900,10137423
7795750,3484428
23440,9959169
1623630,194839
1239600,9321268
4954380,10266397
108030,9533032
4564840,2880051
5599360,10450527
902740,10294174
885770,10223189
4229170,10075527
511110,10165660
99400,1422721
2456870,5945237
541780,744153
9045970,848282
5987830,11058785
1530000,11018907
2940610,5814362
32360,1477073
856400,9086263
1914090,9357118
3610530,8621051
4670480,11047579
5336520,10335907
4453250,10110656
150500,9145631
5050240,1222850
1507690,11021572
508380,10158187
454850,4985768
293180,292220
2708610,2708545
952880,11140304
8887220,4259686
5826480,5826484
880130,548598
2939410,10317381
2750690,685818
493820,905682
979460,3339258
3420530,10496110
34710,8790353
1753150,203529
726940,9605553
473990,10851365
2938140,10231252
2684100,2684090
8916430,615770
1063790,9029272
31970,5332596
5556030,10417210
712130,9409086
7493330,9689992
549530,9354983
1228780,644851
6931370,10679333
4514230,10127755
3488020,10042199
872070,10973707
513020,3284065
1986640,9355669
150890,9147769
866760,10959824
3439370,4152
566710,623076
2339550,1541275
928840,3359269
5776400,5776401
3886910,10350895
12090,995673
14890,9144442
1608320,8919511
48770,8868821
376770,9424266
1000510,1000476
4126440,10035536
2362810,453079
79400,79405
4221780,10072243
7669660,7985971
857310,1223411
1844200,486235
1192840,8776866
1299950,9102553
727080,9965566
3270,493088
21240,1981942
720,5357830
18170,1194112
6753100,11231672
570400,290720
836110,9155263
4156450,4156452
5564030,10421433
5336990,5336991
1226480,94636
3206680,1962917
393440,9155299
3504200,9926870
621300,644379
853860,10922534
3579040,3579043
4532690,10028977
5552260,10414289
19760,8220155
8766490,2206159
841690,9589847
2897530,9437115
857870,9789025
841670,9385020
93260,8801365
867610,1319304
72400,2780136
834380,10566357
1217280,9837037
390470,5337366
81400,688798
2932920,10431771
684750,9505212
2946240,10175627
2342340,10513669
2421980,15770
4863680,11259085
1212390,9709070
527240,150456
